athlete_id,athlete_name,sex,age,height_cm,weight_kg,team,noc,year,city,sport,event,medal
1902,Jessica Thompson,F,21,167,66,Great Britain,GBR,1912,Stockholm,Fencing,Foil Women,Bronze
1903,Liu Bolt,F,30,171,58,United States,USA,1912,Stockholm,Fencing,Epee Women,Gold
1904,Anna Zhang,F,32,154,64,New Zealand,NZL,1912,Stockholm,Fencing,Epee Women,Silver
1905,Tatiana Osei,F,26,160,68,Norway,NOR,1912,Stockholm,Fencing,Epee Women,Bronze
1906,Pierre Bolt,M,22,159,69,Sweden,SWE,1912,Stockholm,Diving,3m Springboard Men,Gold
1907,Yuki Park,M,27,195,82,Germany,GER,1912,Stockholm,Diving,3m Springboard Men,Silver
1908,Adam Felix,M,28,165,70,Soviet Union,USSR,1912,Stockholm,Diving,3m Springboard Men,Bronze
1909,Jean Osei,M,28,171,62,Romania,ROU,1912,Stockholm,Diving,10m Platform Men,Gold
1910,Hans Park,M,22,182,80,France,FRA,1912,Stockholm,Diving,10m Platform Men,Silver
1911,David Wang,M,27,175,83,United States,USA,1912,Stockholm,Diving,10m Platform Men,Bronze
1912,Emily Yamamoto,F,26,173,58,New Zealand,NZL,1912,Stockholm,Diving,3m Springboard Women,Gold
1913,Tatiana Zhang,F,29,158,57,Poland,POL,1912,Stockholm,Diving,3m Springboard Women,Silver
1914,Emily Martin,F,23,165,58,Germany,GER,1912,Stockholm,Diving,3m Springboard Women,Bronze
1915,Simone Chen,F,26,163,57,France,FRA,1912,Stockholm,Diving,10m Platform Women,Gold
1916,Elena Lewis,F,22,169,53,India,IND,1912,Stockholm,Diving,10m Platform Women,Silver
1917,Emily Liu,F,24,170,58,Italy,ITA,1912,Stockholm,Diving,10m Platform Women,Bronze
1918,Yuki Osei,M,27,181,75,Finland,FIN,1912,Stockholm,Volleyball,Men,Gold
1919,Yuki Bolt,M,25,183,82,United States,USA,1912,Stockholm,Volleyball,Men,Silver
1920,Zhang Fischer,M,24,179,62,Soviet Union,USSR,1912,Stockholm,Volleyball,Men,Bronze
1921,Ye Brown,F,31,150,53,United States,USA,1912,Stockholm,Volleyball,Women,Gold
1922,Sarah Phelps,F,25,156,68,Poland,POL,1912,Stockholm,Volleyball,Women,Silver
1923,Mary Zhang,F,27,177,61,Soviet Union,USSR,1912,Stockholm,Volleyball,Women,Bronze
1924,Carl Liu,M,30,163,87,Soviet Union,USSR,1912,Stockholm,Basketball,Men,Gold
1925,Klaus Phelps,M,26,172,63,Poland,POL,1912,Stockholm,Basketball,Men,Silver
1926,Yuki Park,M,28,184,61,Hungary,HUN,1912,Stockholm,Basketball,Men,Bronze
1927,Mary Thompson,F,26,156,78,Netherlands,NED,1912,Stockholm,Basketball,Women,Gold
1928,Heike Müller,F,29,150,52,Australia,AUS,1912,Stockholm,Basketball,Women,Silver
1929,Birgit Zhang,F,24,171,36,Poland,POL,1912,Stockholm,Basketball,Women,Bronze
1930,Hans Tanaka,M,21,176,61,United States,USA,1912,Stockholm,Football,Men,Gold
1931,Alexei Felix,M,27,186,69,Czech Republic,CZE,1912,Stockholm,Football,Men,Silver
1932,Zhang Zhang,M,26,173,70,France,FRA,1912,Stockholm,Football,Men,Bronze
1933,Simone Brown,F,23,161,63,Japan,JPN,1912,Stockholm,Football,Women,Gold
1934,Heike Williams,F,30,166,58,Hungary,HUN,1912,Stockholm,Football,Women,Silver
1935,Emily Osei,F,21,178,53,Italy,ITA,1912,Stockholm,Football,Women,Bronze
1936,Neymar Bolt,M,29,174,74,Poland,POL,1912,Stockholm,Tennis,Singles Men,Gold
1937,Yuki Thompson,M,29,170,89,Netherlands,NED,1912,Stockholm,Tennis,Singles Men,Silver
1938,Jean Popov,M,25,169,87,Germany,GER,1912,Stockholm,Tennis,Singles Men,Bronze
1939,Birgit Lewis,F,27,153,46,Italy,ITA,1912,Stockholm,Tennis,Singles Women,Gold
1940,Sarah Wang,F,27,157,50,Hungary,HUN,1912,Stockholm,Tennis,Singles Women,Silver
1941,Nadia Johnson,F,24,158,65,New Zealand,NZL,1912,Stockholm,Tennis,Singles Women,Bronze
1942,Ivan Biles,M,31,167,80,United States,USA,1912,Stockholm,Tennis,Doubles Men,Gold
1943,Michael Lewis,M,25,175,70,Poland,POL,1912,Stockholm,Tennis,Doubles Men,Silver
1944,Neymar Liu,M,19,178,66,Japan,JPN,1912,Stockholm,Tennis,Doubles Men,Bronze
1945,Maria Volkov,F,21,162,74,Hungary,HUN,1912,Stockholm,Tennis,Doubles Women,Gold
1946,Jessica Popov,F,20,159,48,Germany,GER,1912,Stockholm,Tennis,Doubles Women,Silver
1947,Kim Fischer,F,27,169,39,United States,USA,1912,Stockholm,Tennis,Doubles Women,Bronze
1948,Kento Kim,M,29,185,86,Great Britain,GBR,1912,Stockholm,Badminton,Singles Men,Gold
1949,Li Osei,M,24,194,71,Canada,CAN,1912,Stockholm,Badminton,Singles Men,Silver
1950,Sergei Martin,M,23,165,95,United States,USA,1912,Stockholm,Badminton,Singles Men,Bronze
1951,Simone Chen,F,29,164,60,Bulgaria,BUL,1912,Stockholm,Badminton,Singles Women,Gold
1952,Kim Williams,F,28,150,70,Denmark,DEN,1912,Stockholm,Badminton,Singles Women,Silver
1953,Larisa Liu,F,27,165,55,Japan,JPN,1912,Stockholm,Badminton,Singles Women,Bronze
1954,Yuki Kipchoge,M,16,167,74,Sweden,SWE,1912,Stockholm,Badminton,Doubles Men,Gold
1955,Mark Müller,M,17,173,75,United States,USA,1912,Stockholm,Badminton,Doubles Men,Silver
1956,Alexei Biles,M,22,169,69,Germany,GER,1912,Stockholm,Badminton,Doubles Men,Bronze
1957,Jean Brown,M,32,176,77,Germany,GER,1912,Stockholm,Badminton,Mixed Doubles,Gold
1958,Alexei Thompson,M,23,175,85,United States,USA,1912,Stockholm,Badminton,Mixed Doubles,Silver
1959,Michael Liu,M,30,180,76,Sweden,SWE,1912,Stockholm,Badminton,Mixed Doubles,Bronze
1960,Jean Thompson,M,32,185,76,Romania,ROU,1912,Stockholm,Table Tennis,Singles Men,Gold
1961,Hans Müller,M,31,171,76,Hungary,HUN,1912,Stockholm,Table Tennis,Singles Men,Silver
1962,Hans Johnson,M,24,174,71,Germany,GER,1912,Stockholm,Table Tennis,Singles Men,Bronze
1963,Simone Yamamoto,F,27,174,61,Japan,JPN,1912,Stockholm,Table Tennis,Singles Women,Gold
1964,Sarah Volkov,F,27,171,73,United States,USA,1912,Stockholm,Table Tennis,Singles Women,Silver
1965,Maria Biles,F,29,171,55,Denmark,DEN,1912,Stockholm,Table Tennis,Singles Women,Bronze
1966,Ivan Bolt,M,25,178,71,United States,USA,1912,Stockholm,Table Tennis,Team Men,Gold
1967,Wei Dubois,M,28,174,68,France,FRA,1912,Stockholm,Table Tennis,Team Men,Silver
1968,Yuki Volkov,M,21,180,77,Belgium,BEL,1912,Stockholm,Table Tennis,Team Men,Bronze
1969,Emily Williams,F,29,176,48,Germany,GER,1912,Stockholm,Table Tennis,Team Women,Gold
1970,Anna Fischer,F,31,161,46,Italy,ITA,1912,Stockholm,Table Tennis,Team Women,Silver
1971,Allyson Williams,F,25,162,77,Czech Republic,CZE,1912,Stockholm,Table Tennis,Team Women,Bronze
1972,Sergei Biles,M,28,179,65,Finland,FIN,1912,Stockholm,Archery,Individual Men,Gold
1973,Michael Zhang,M,31,175,79,United States,USA,1912,Stockholm,Archery,Individual Men,Silver
1974,James Chen,M,22,185,62,Germany,GER,1912,Stockholm,Archery,Individual Men,Bronze
1975,Anna Kim,F,25,166,65,Italy,ITA,1912,Stockholm,Archery,Individual Women,Gold
1976,Sarah Martin,F,26,176,59,Bulgaria,BUL,1912,Stockholm,Archery,Individual Women,Silver
1977,Nadia Osei,F,23,174,55,Soviet Union,USSR,1912,Stockholm,Archery,Individual Women,Bronze
1978,Alexei Kim,M,26,181,70,Japan,JPN,1912,Stockholm,Archery,Team Men,Gold
1979,Neymar Williams,M,19,164,79,United States,USA,1912,Stockholm,Archery,Team Men,Silver
1980,Usain Lewis,M,24,182,89,Poland,POL,1912,Stockholm,Archery,Team Men,Bronze
1981,Sarah Zhang,F,24,164,60,United States,USA,1912,Stockholm,Archery,Team Women,Gold
1982,Tatiana Park,F,26,169,60,Netherlands,NED,1912,Stockholm,Archery,Team Women,Silver
1983,Larisa Kipchoge,F,23,168,73,Great Britain,GBR,1912,Stockholm,Archery,Team Women,Bronze
1984,Kento Müller,M,18,155,82,Netherlands,NED,1912,Stockholm,Equestrian,Dressage Individual,Gold
1985,Zhang Dubois,M,29,177,76,United States,USA,1912,Stockholm,Equestrian,Dressage Individual,Silver
1986,Wei Dubois,M,22,176,74,Germany,GER,1912,Stockholm,Equestrian,Dressage Individual,Bronze
1987,Robert Johnson,M,33,159,86,France,FRA,1912,Stockholm,Equestrian,Show Jumping Individual,Gold
1988,Adam Dubois,M,26,174,68,United States,USA,1912,Stockholm,Equestrian,Show Jumping Individual,Silver
1989,Yuki Thompson,M,25,179,64,Italy,ITA,1912,Stockholm,Equestrian,Show Jumping Individual,Bronze
1990,Boris Felix,M,23,171,71,Soviet Union,USSR,1912,Stockholm,Equestrian,Eventing Individual,Gold
1991,Michael Volkov,M,28,172,69,Poland,POL,1912,Stockholm,Equestrian,Eventing Individual,Silver
1992,Usain Thompson,M,29,173,59,Japan,JPN,1912,Stockholm,Equestrian,Eventing Individual,Bronze
1993,James Zhang,M,30,179,94,France,FRA,1912,Stockholm,Sailing,470 Men,Gold
1994,Michael Martin,M,20,184,67,Germany,GER,1912,Stockholm,Sailing,470 Men,Silver
1995,Boris Kipchoge,M,23,170,79,Soviet Union,USSR,1912,Stockholm,Sailing,470 Men,Bronze
1996,Nadia Volkov,F,29,161,72,Australia,AUS,1912,Stockholm,Sailing,470 Women,Gold
1997,Birgit Fischer,F,25,162,60,Great Britain,GBR,1912,Stockholm,Sailing,470 Women,Silver
1998,Sarah Lewis,F,24,167,71,France,FRA,1912,Stockholm,Sailing,470 Women,Bronze
1999,Carl Wang,M,28,176,84,Germany,GER,1912,Stockholm,Sailing,Laser Men,Gold
2000,Jean Volkov,M,20,178,79,Australia,AUS,1912,Stockholm,Sailing,Laser Men,Silver
2001,Adam Biles,M,28,166,76,Sweden,SWE,1912,Stockholm,Sailing,Laser Men,Bronze
2002,Heike Bolt,F,25,165,47,Finland,FIN,1912,Stockholm,Sailing,Laser Women,Gold
2003,Maria Phelps,F,21,145,59,Czech Republic,CZE,1912,Stockholm,Sailing,Laser Women,Silver
2004,Emily Johnson,F,27,156,77,Soviet Union,USSR,1912,Stockholm,Sailing,Laser Women,Bronze
2005,Yuki Chen,M,27,174,82,United States,USA,1912,Stockholm,Canoeing,Canoe Sprint K1 500m Men,Gold
2006,Pierre Thompson,M,18,189,83,Hungary,HUN,1912,Stockholm,Canoeing,Canoe Sprint K1 500m Men,Silver
2007,Pierre Volkov,M,30,187,60,Soviet Union,USSR,1912,Stockholm,Canoeing,Canoe Sprint K1 500m Men,Bronze
2008,Pierre Zhang,M,29,181,49,France,FRA,1912,Stockholm,Canoeing,Canoe Slalom K1 Men,Gold
2009,Usain Volkov,M,29,163,88,Romania,ROU,1912,Stockholm,Canoeing,Canoe Slalom K1 Men,Silver
2010,Li Smith,M,27,164,57,Germany,GER,1912,Stockholm,Canoeing,Canoe Slalom K1 Men,Bronze
2011,Anna Müller,F,21,166,42,Finland,FIN,1912,Stockholm,Canoeing,Canoe Sprint K1 500m Women,Gold
2012,Kim Felix,F,30,147,68,Romania,ROU,1912,Stockholm,Canoeing,Canoe Sprint K1 500m Women,Silver
2013,Heike Williams,F,25,159,61,Brazil,BRA,1912,Stockholm,Canoeing,Canoe Sprint K1 500m Women,Bronze
2014,Ryan Martin,M,23,164,90,Sweden,SWE,1912,Stockholm,Taekwondo,-58kg Men,Gold
2015,Zhang Osei,M,18,174,90,Australia,AUS,1912,Stockholm,Taekwondo,-58kg Men,Silver
2016,Michael Zhang,M,25,194,64,Finland,FIN,1912,Stockholm,Taekwondo,-58kg Men,Bronze
2017,Wei Johnson,M,24,172,77,Great Britain,GBR,1912,Stockholm,Taekwondo,-68kg Men,Gold
2018,Ivan Müller,M,24,169,77,United States,USA,1912,Stockholm,Taekwondo,-68kg Men,Silver
2019,Usain Yamamoto,M,27,166,81,Japan,JPN,1912,Stockholm,Taekwondo,-68kg Men,Bronze
2020,Sergei Kim,M,27,194,69,Czech Republic,CZE,1912,Stockholm,Taekwondo,-80kg Men,Gold
2021,James Brown,M,22,165,58,Soviet Union,USSR,1912,Stockholm,Taekwondo,-80kg Men,Silver
2022,Klaus Biles,M,27,172,71,Germany,GER,1912,Stockholm,Taekwondo,-80kg Men,Bronze
2023,Simone Bolt,F,29,156,58,Poland,POL,1912,Stockholm,Taekwondo,-49kg Women,Gold
2024,Nadia Osei,F,24,155,56,Germany,GER,1912,Stockholm,Taekwondo,-49kg Women,Silver
2025,Mary Tanaka,F,22,158,74,Norway,NOR,1912,Stockholm,Taekwondo,-49kg Women,Bronze
2026,Dafne Wang,F,26,173,55,Germany,GER,1912,Stockholm,Taekwondo,-57kg Women,Gold
2027,Larisa Bolt,F,19,164,71,Japan,JPN,1912,Stockholm,Taekwondo,-57kg Women,Silver
2028,Anna Thompson,F,34,174,52,Finland,FIN,1912,Stockholm,Taekwondo,-57kg Women,Bronze
2029,Mark Fischer,M,29,173,68,Germany,GER,1912,Stockholm,Handball,Men,Gold
2030,Sergei Wang,M,20,168,81,Netherlands,NED,1912,Stockholm,Handball,Men,Silver
2031,Hans Martin,M,33,179,71,Soviet Union,USSR,1912,Stockholm,Handball,Men,Bronze
2032,Heike Kipchoge,F,23,167,55,United States,USA,1912,Stockholm,Handball,Women,Gold
2033,Mary Bolt,F,28,160,58,Great Britain,GBR,1912,Stockholm,Handball,Women,Silver
2034,Ye Brown,F,32,173,46,Germany,GER,1912,Stockholm,Handball,Women,Bronze
2035,Li Müller,M,22,175,78,France,FRA,1912,Stockholm,Hockey,Men,Gold
2036,James Thompson,M,30,188,75,United States,USA,1912,Stockholm,Hockey,Men,Silver
2037,Zhang Müller,M,18,180,68,India,IND,1912,Stockholm,Hockey,Men,Bronze
2038,Heike Smith,F,21,165,55,Japan,JPN,1912,Stockholm,Hockey,Women,Gold
2039,Mary Osei,F,28,147,50,Soviet Union,USSR,1912,Stockholm,Hockey,Women,Silver
2040,Maria Brown,F,26,168,64,Germany,GER,1912,Stockholm,Hockey,Women,Bronze
2041,Jean Osei,M,26,191,88,Romania,ROU,1920,Antwerp,Athletics,100m Men,Gold
2042,James Williams,M,22,186,80,Norway,NOR,1920,Antwerp,Athletics,100m Men,Silver
2043,Li Biles,M,22,166,78,Japan,JPN,1920,Antwerp,Athletics,100m Men,Bronze
2044,Sergei Phelps,M,24,170,69,Hungary,HUN,1920,Antwerp,Athletics,200m Men,Gold
2045,Ivan Williams,M,20,178,74,Japan,JPN,1920,Antwerp,Athletics,200m Men,Silver
2046,Wei Martin,M,25,169,92,Bulgaria,BUL,1920,Antwerp,Athletics,200m Men,Bronze
2047,Robert Yamamoto,M,25,195,81,Sweden,SWE,1920,Antwerp,Athletics,400m Men,Gold
2048,Pierre Phelps,M,22,162,60,Australia,AUS,1920,Antwerp,Athletics,400m Men,Silver
2049,Michael Park,M,32,173,68,New Zealand,NZL,1920,Antwerp,Athletics,400m Men,Bronze
2050,Robert Yamamoto,M,27,180,58,Hungary,HUN,1920,Antwerp,Athletics,800m Men,Gold
2051,David Müller,M,26,175,62,Brazil,BRA,1920,Antwerp,Athletics,800m Men,Silver
2052,Ivan Wang,M,23,164,80,United States,USA,1920,Antwerp,Athletics,800m Men,Bronze
2053,Jean Osei,M,27,171,66,Germany,GER,1920,Antwerp,Athletics,1500m Men,Gold
2054,Hans Felix,M,26,176,68,Poland,POL,1920,Antwerp,Athletics,1500m Men,Silver
2055,Hans Tanaka,M,28,176,62,Belgium,BEL,1920,Antwerp,Athletics,1500m Men,Bronze
2056,Alexei Thompson,M,24,173,63,Germany,GER,1920,Antwerp,Athletics,Marathon Men,Gold
2057,Wei Yamamoto,M,26,168,70,Poland,POL,1920,Antwerp,Athletics,Marathon Men,Silver
2058,Wei Lewis,M,20,164,62,Hungary,HUN,1920,Antwerp,Athletics,Marathon Men,Bronze
2059,Larisa Chen,F,32,159,72,Hungary,HUN,1920,Antwerp,Athletics,100m Women,Gold
2060,Ye Kim,F,26,154,62,Germany,GER,1920,Antwerp,Athletics,100m Women,Silver
2061,Liu Phelps,F,33,156,65,United States,USA,1920,Antwerp,Athletics,100m Women,Bronze
2062,Oksana Kim,F,33,154,49,Soviet Union,USSR,1920,Antwerp,Athletics,200m Women,Gold
2063,Heike Müller,F,26,181,51,Netherlands,NED,1920,Antwerp,Athletics,200m Women,Silver
2064,Birgit Johnson,F,24,176,78,Romania,ROU,1920,Antwerp,Athletics,200m Women,Bronze
2065,Tatiana Biles,F,22,152,52,Bulgaria,BUL,1920,Antwerp,Athletics,400m Women,Gold
2066,Heike Phelps,F,29,165,53,Romania,ROU,1920,Antwerp,Athletics,400m Women,Silver
2067,Oksana Felix,F,24,153,58,Brazil,BRA,1920,Antwerp,Athletics,400m Women,Bronze
2068,Larisa Kipchoge,F,28,166,63,Great Britain,GBR,1920,Antwerp,Athletics,Marathon Women,Gold
2069,Birgit Wang,F,31,153,60,France,FRA,1920,Antwerp,Athletics,Marathon Women,Silver
2070,Elena Kipchoge,F,23,158,68,Australia,AUS,1920,Antwerp,Athletics,Marathon Women,Bronze
2071,Pierre Park,M,25,168,78,Germany,GER,1920,Antwerp,Athletics,Long Jump Men,Gold
2072,Hans Müller,M,30,188,68,Australia,AUS,1920,Antwerp,Athletics,Long Jump Men,Silver
2073,Wei Bolt,M,30,194,79,Soviet Union,USSR,1920,Antwerp,Athletics,Long Jump Men,Bronze
2074,Carl Chen,M,25,186,94,United States,USA,1920,Antwerp,Athletics,High Jump Men,Gold
2075,Jean Liu,M,26,162,71,Soviet Union,USSR,1920,Antwerp,Athletics,High Jump Men,Silver
2076,David Lewis,M,26,178,72,Japan,JPN,1920,Antwerp,Athletics,High Jump Men,Bronze
2077,Yuki Brown,M,29,172,71,Soviet Union,USSR,1920,Antwerp,Athletics,Shot Put Men,Gold
2078,Mark Bolt,M,23,185,76,United States,USA,1920,Antwerp,Athletics,Shot Put Men,Silver
2079,Jean Lewis,M,25,177,94,France,FRA,1920,Antwerp,Athletics,Shot Put Men,Bronze
2080,Sergei Fischer,M,30,178,86,Romania,ROU,1920,Antwerp,Athletics,Decathlon,Gold
2081,Kento Park,M,22,180,72,Bulgaria,BUL,1920,Antwerp,Athletics,Decathlon,Silver
2082,Hans Yamamoto,M,30,183,67,Soviet Union,USSR,1920,Antwerp,Athletics,Decathlon,Bronze
2083,Anna Bolt,F,27,177,46,New Zealand,NZL,1920,Antwerp,Athletics,Heptathlon,Gold
2084,Liu Dubois,F,28,160,54,Germany,GER,1920,Antwerp,Athletics,Heptathlon,Silver
2085,Mary Chen,F,22,153,51,Soviet Union,USSR,1920,Antwerp,Athletics,Heptathlon,Bronze
2086,Usain Dubois,M,25,183,79,United States,USA,1920,Antwerp,Swimming,100m Freestyle Men,Gold
2087,Boris Phelps,M,27,176,72,Finland,FIN,1920,Antwerp,Swimming,100m Freestyle Men,Silver
2088,Michael Volkov,M,30,172,77,Australia,AUS,1920,Antwerp,Swimming,100m Freestyle Men,Bronze
2089,Ryan Lewis,M,23,175,59,Finland,FIN,1920,Antwerp,Swimming,200m Freestyle Men,Gold
2090,Adam Thompson,M,28,160,91,United States,USA,1920,Antwerp,Swimming,200m Freestyle Men,Silver
2091,Pierre Thompson,M,28,169,72,Denmark,DEN,1920,Antwerp,Swimming,200m Freestyle Men,Bronze
2092,Zhang Thompson,M,22,182,64,Australia,AUS,1920,Antwerp,Swimming,400m Freestyle Men,Gold
2093,Ryan Tanaka,M,21,170,83,Germany,GER,1920,Antwerp,Swimming,400m Freestyle Men,Silver
2094,Jean Lewis,M,23,176,71,Brazil,BRA,1920,Antwerp,Swimming,400m Freestyle Men,Bronze
2095,Usain Felix,M,27,177,78,Hungary,HUN,1920,Antwerp,Swimming,100m Backstroke Men,Gold
2096,Pierre Park,M,23,167,55,Germany,GER,1920,Antwerp,Swimming,100m Backstroke Men,Silver
2097,Usain Wang,M,23,185,87,Soviet Union,USSR,1920,Antwerp,Swimming,100m Backstroke Men,Bronze
2098,Wei Johnson,M,26,173,71,United States,USA,1920,Antwerp,Swimming,100m Breaststroke Men,Gold
2099,Jean Zhang,M,33,173,61,Romania,ROU,1920,Antwerp,Swimming,100m Breaststroke Men,Silver
2100,Ivan Park,M,27,178,76,Czech Republic,CZE,1920,Antwerp,Swimming,100m Breaststroke Men,Bronze
2101,Yuki Müller,M,21,171,72,United States,USA,1920,Antwerp,Swimming,100m Butterfly Men,Gold
2102,Hans Chen,M,29,172,85,Sweden,SWE,1920,Antwerp,Swimming,100m Butterfly Men,Silver
2103,Ryan Smith,M,33,166,67,India,IND,1920,Antwerp,Swimming,100m Butterfly Men,Bronze
2104,Boris Fischer,M,20,168,83,United States,USA,1920,Antwerp,Swimming,200m Individual Medley Men,Gold
2105,David Biles,M,25,173,98,Norway,NOR,1920,Antwerp,Swimming,200m Individual Medley Men,Silver
2106,Adam Martin,M,29,172,68,Czech Republic,CZE,1920,Antwerp,Swimming,200m Individual Medley Men,Bronze
2107,Ivan Felix,M,33,180,80,United States,USA,1920,Antwerp,Swimming,4x100m Relay Men,Gold
2108,Sergei Williams,M,29,182,95,Great Britain,GBR,1920,Antwerp,Swimming,4x100m Relay Men,Silver
2109,James Biles,M,23,166,85,Soviet Union,USSR,1920,Antwerp,Swimming,4x100m Relay Men,Bronze
2110,Larisa Lewis,F,26,166,59,Denmark,DEN,1920,Antwerp,Swimming,100m Freestyle Women,Gold
2111,Ye Phelps,F,22,153,71,Germany,GER,1920,Antwerp,Swimming,100m Freestyle Women,Silver
2112,Mary Kipchoge,F,24,168,53,United States,USA,1920,Antwerp,Swimming,100m Freestyle Women,Bronze
2113,Mary Liu,F,29,165,70,Great Britain,GBR,1920,Antwerp,Swimming,200m Freestyle Women,Gold
2114,Ye Felix,F,27,168,70,Hungary,HUN,1920,Antwerp,Swimming,200m Freestyle Women,Silver
2115,Allyson Brown,F,20,164,67,United States,USA,1920,Antwerp,Swimming,200m Freestyle Women,Bronze
2116,Simone Zhang,F,30,161,45,Soviet Union,USSR,1920,Antwerp,Swimming,400m Freestyle Women,Gold
2117,Jessica Bolt,F,24,160,59,United States,USA,1920,Antwerp,Swimming,400m Freestyle Women,Silver
2118,Sarah Kim,F,23,162,46,Canada,CAN,1920,Antwerp,Swimming,400m Freestyle Women,Bronze
2119,Liu Müller,F,24,163,64,Japan,JPN,1920,Antwerp,Swimming,100m Backstroke Women,Gold
2120,Nadia Williams,F,22,155,72,Germany,GER,1920,Antwerp,Swimming,100m Backstroke Women,Silver
2121,Tatiana Fischer,F,23,186,55,Great Britain,GBR,1920,Antwerp,Swimming,100m Backstroke Women,Bronze
2122,Elena Dubois,F,32,158,71,Germany,GER,1920,Antwerp,Swimming,100m Breaststroke Women,Gold
2123,Nadia Smith,F,28,178,58,Soviet Union,USSR,1920,Antwerp,Swimming,100m Breaststroke Women,Silver
2124,Simone Volkov,F,26,177,67,Great Britain,GBR,1920,Antwerp,Swimming,100m Breaststroke Women,Bronze
2125,Kim Brown,F,20,169,65,Germany,GER,1920,Antwerp,Swimming,4x100m Relay Women,Gold
2126,Tatiana Felix,F,26,152,52,Australia,AUS,1920,Antwerp,Swimming,4x100m Relay Women,Silver
2127,Sarah Dubois,F,23,166,66,Sweden,SWE,1920,Antwerp,Swimming,4x100m Relay Women,Bronze
2128,Ivan Kipchoge,M,27,185,86,Great Britain,GBR,1920,Antwerp,Gymnastics,All-Around Men,Gold
2129,Wei Fischer,M,32,185,82,Poland,POL,1920,Antwerp,Gymnastics,All-Around Men,Silver
2130,Klaus Thompson,M,26,178,66,Germany,GER,1920,Antwerp,Gymnastics,All-Around Men,Bronze
2131,Li Smith,M,25,166,83,Netherlands,NED,1920,Antwerp,Gymnastics,Floor Exercise Men,Gold
2132,Ivan Kim,M,30,179,77,United States,USA,1920,Antwerp,Gymnastics,Floor Exercise Men,Silver
2133,David Bolt,M,25,169,64,Soviet Union,USSR,1920,Antwerp,Gymnastics,Floor Exercise Men,Bronze
2134,Ryan Bolt,M,21,173,85,New Zealand,NZL,1920,Antwerp,Gymnastics,Pommel Horse Men,Gold
2135,Pierre Zhang,M,21,168,69,Soviet Union,USSR,1920,Antwerp,Gymnastics,Pommel Horse Men,Silver
2136,Alexei Park,M,25,160,79,Germany,GER,1920,Antwerp,Gymnastics,Pommel Horse Men,Bronze
2137,Carl Felix,M,21,180,79,Soviet Union,USSR,1920,Antwerp,Gymnastics,Rings Men,Gold
2138,Zhang Osei,M,31,162,62,Great Britain,GBR,1920,Antwerp,Gymnastics,Rings Men,Silver
2139,Carl Tanaka,M,30,162,77,Finland,FIN,1920,Antwerp,Gymnastics,Rings Men,Bronze
2140,David Smith,M,24,175,73,Bulgaria,BUL,1920,Antwerp,Gymnastics,Vault Men,Gold
2141,Ryan Osei,M,29,176,75,Italy,ITA,1920,Antwerp,Gymnastics,Vault Men,Silver
2142,James Müller,M,27,171,91,Poland,POL,1920,Antwerp,Gymnastics,Vault Men,Bronze
2143,Kento Bolt,M,21,178,73,France,FRA,1920,Antwerp,Gymnastics,Parallel Bars Men,Gold
2144,Robert Johnson,M,24,175,77,Germany,GER,1920,Antwerp,Gymnastics,Parallel Bars Men,Silver
2145,Alexei Bolt,M,23,185,68,Japan,JPN,1920,Antwerp,Gymnastics,Parallel Bars Men,Bronze
2146,Michael Osei,M,32,189,81,Germany,GER,1920,Antwerp,Gymnastics,Horizontal Bar Men,Gold
2147,Wei Liu,M,24,181,76,Japan,JPN,1920,Antwerp,Gymnastics,Horizontal Bar Men,Silver
2148,David Williams,M,27,167,81,Sweden,SWE,1920,Antwerp,Gymnastics,Horizontal Bar Men,Bronze
2149,Anna Osei,F,18,163,69,United States,USA,1920,Antwerp,Gymnastics,All-Around Women,Gold
2150,Emily Dubois,F,22,160,71,Norway,NOR,1920,Antwerp,Gymnastics,All-Around Women,Silver
2151,Sarah Osei,F,22,155,61,Australia,AUS,1920,Antwerp,Gymnastics,All-Around Women,Bronze
2152,Birgit Wang,F,18,163,71,Great Britain,GBR,1920,Antwerp,Gymnastics,Floor Exercise Women,Gold
2153,Jessica Dubois,F,27,166,52,New Zealand,NZL,1920,Antwerp,Gymnastics,Floor Exercise Women,Silver
2154,Maria Yamamoto,F,28,163,73,Germany,GER,1920,Antwerp,Gymnastics,Floor Exercise Women,Bronze
2155,Maria Phelps,F,24,155,55,Romania,ROU,1920,Antwerp,Gymnastics,Beam Women,Gold
